MHxPC130084590,1,0,0,0,Spain,Master's,1974,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130386472,1,0,0,0,Unknown/Other,Less than Secondary,1994,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130474769,1,1,0,0,India,Bachelor's,1985,m,0,8/28/2012,4/13/2013,8,2,,5,0,,,HarvardX/CS50x/2012
MHxPC130537279,1,0,0,0,United States,Bachelor's,1970,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130437707,1,0,0,0,Unknown/Other,Bachelor's,1988,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130323449,1,0,0,0,Unknown/Other,Master's,1986,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130168548,1,0,0,0,Unknown/Other,Master's,1981,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130060325,1,1,0,0,Unknown/Other,,,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130405852,1,0,0,0,Unknown/Other,Bachelor's,1975,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130004386,1,1,0,0,United States,Master's,1984,m,0,10/15/2012,,,13,,2,0,,1,HarvardX/CS50x/2012
MHxPC130538532,1,1,0,0,Unknown/Other,,,,0,8/20/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130188507,1,1,0,0,Other Middle East/Central Asia,Secondary,1984,m,0,7/24/2012,4/11/2013,3,2,,1,0,,,HarvardX/CS50x/2012
MHxPC130222992,1,1,0,0,United States,Bachelor's,1982,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130544715,1,1,0,0,United States,Bachelor's,1979,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130557522,1,0,0,0,India,Bachelor's,1992,m,0,7/24/2012,,,1,,,0,,1,HarvardX/CS50x/2012
MHxPC130564905,1,0,0,0,Unknown/Other,Secondary,1975,m,0,1/7/2013,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130413683,1,0,0,0,Unknown/Other,Doctorate,1980,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130519683,1,0,0,0,Unknown/Other,Bachelor's,1991,m,0,7/27/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130007658,1,0,0,0,Unknown/Other,Less than Secondary,1990,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130334084,1,0,0,0,Unknown/Other,Bachelor's,1990,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130122897,1,1,0,0,Other Europe,Secondary,1985,m,0,10/15/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130535284,1,0,0,0,Unknown/Other,Secondary,1989,f,0,9/4/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130149096,1,1,0,0,Ukraine,Bachelor's,1984,f,0,7/26/2012,,,5,,3,0,,1,HarvardX/CS50x/2012
MHxPC130506793,1,1,0,0,Unknown/Other,Secondary,1974,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130561547,1,0,0,0,Unknown/Other,Master's,,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130082752,1,0,0,0,United States,Secondary,1965,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130216653,1,0,0,0,United States,Bachelor's,1985,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130254332,1,1,0,0,India,Bachelor's,1975,m,0,7/24/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130445993,1,0,0,0,Other South America,Secondary,1977,m,0,7/24/2012,,,4,,,0,,1,HarvardX/CS50x/2012
MHxPC130331411,1,0,0,0,Unknown/Other,Master's,1980,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130559351,1,0,0,0,Unknown/Other,Bachelor's,1986,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130199054,1,1,0,0,United Kingdom,Bachelor's,1966,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130010061,1,1,0,0,Unknown/Other,Master's,1968,m,0,7/24/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130248617,1,1,0,0,Germany,Bachelor's,1984,m,0,7/24/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130418258,1,0,0,0,Unknown/Other,Secondary,1993,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130527694,1,0,0,0,United States,Bachelor's,1991,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130548362,1,1,0,0,India,Secondary,1995,f,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130000206,1,1,0,0,Unknown/Other,,1972,m,0,7/24/2012,,,,,4,0,,1,HarvardX/CS50x/2012
MHxPC130129245,1,0,0,0,United States,Bachelor's,1986,f,0,12/20/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130247085,1,0,0,0,Unknown/Other,Secondary,1988,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130372652,1,0,0,0,India,Secondary,1994,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130218791,1,0,0,0,Unknown/Other,Master's,1984,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130547376,1,1,0,0,Colombia,Bachelor's,1991,m,0,7/24/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130536717,1,1,0,0,United States,Master's,1965,f,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130353443,1,0,0,0,United States,Bachelor's,1987,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130072521,1,1,0,0,United States,,1980,m,0,10/11/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130372763,1,0,0,0,Unknown/Other,Secondary,1992,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130182126,1,1,0,0,Mexico,Secondary,1991,m,0,7/24/2012,8/8/2013,97,18,,3,0,,,HarvardX/CS50x/2012
MHxPC130228780,1,1,0,0,Nigeria,Master's,1980,m,0,7/24/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130430903,1,1,0,0,Ukraine,Master's,1984,f,0,8/9/2013,2/25/2013,29,5,,2,0,,,HarvardX/CS50x/2012
MHxPC130410137,1,0,0,0,Unknown/Other,Secondary,1995,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130168281,1,1,0,0,United States,Secondary,1986,m,0,7/24/2012,2/13/2013,2,2,,5,0,,,HarvardX/CS50x/2012
MHxPC130507602,1,1,0,0,United States,Master's,1981,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130395680,1,0,0,0,United States,Bachelor's,1969,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130368363,1,0,0,0,United States,Master's,1980,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130192383,1,0,0,0,Unknown/Other,Secondary,1982,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130358043,1,0,0,0,Other Africa,Secondary,1986,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130398907,1,1,0,0,United Kingdom,Master's,1980,f,0,9/14/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130523574,1,1,0,0,United States,Bachelor's,1986,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130396339,1,1,0,0,Unknown/Other,Secondary,1991,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130454358,1,0,0,0,India,Bachelor's,1990,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130104840,1,0,0,0,Other South Asia,Secondary,1991,m,0,9/7/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130376011,1,1,0,0,Brazil,Secondary,1991,m,0,7/10/2013,7/10/2013,1,1,,1,0,,,HarvardX/CS50x/2012
MHxPC130101102,1,1,0,0,Other South Asia,Bachelor's,1982,m,0,7/24/2012,,,,,4,0,,1,HarvardX/CS50x/2012
MHxPC130029502,1,0,0,0,Unknown/Other,Master's,1979,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130544356,1,0,0,0,United States,Bachelor's,1982,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130242833,1,0,0,0,Unknown/Other,Master's,1985,m,0,8/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130149114,1,0,0,0,United States,Bachelor's,1988,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130041213,1,1,0,0,Unknown/Other,Bachelor's,1984,f,0,9/17/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130191798,1,0,0,0,Unknown/Other,Bachelor's,1956,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130447855,1,1,0,0,United States,Bachelor's,1965,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130490322,1,0,0,0,Unknown/Other,Secondary,1994,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130578969,1,1,1,0,Canada,Secondary,1989,m,0,7/24/2012,2/17/2013,2,1,,9,0,,,HarvardX/CS50x/2012
MHxPC130030877,1,1,0,0,Other South Asia,Secondary,1992,m,0,7/24/2012,,,13,,4,0,,1,HarvardX/CS50x/2012
MHxPC130350805,1,1,0,0,United States,Bachelor's,1988,f,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130178958,1,0,0,0,Unknown/Other,Master's,1973,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130219129,1,1,0,0,United States,Secondary,1982,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130086534,1,1,0,0,India,Secondary,1991,m,0,7/6/2013,7/8/2013,19,2,,1,0,,,HarvardX/CS50x/2012
MHxPC130048139,1,1,0,0,Other Europe,Secondary,1985,m,0,7/24/2012,,,1,,1,0,,1,HarvardX/CS50x/2012
MHxPC130201471,1,1,0,0,United States,,1992,m,0,7/24/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130166925,1,1,0,0,Brazil,Bachelor's,1969,m,0,4/1/2013,6/7/2013,52,11,,2,0,,,HarvardX/CS50x/2012
MHxPC130475978,1,0,0,0,Other South America,Secondary,1982,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130312917,1,0,0,0,United States,Secondary,1977,m,0,9/27/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130052360,1,1,0,0,Unknown/Other,Bachelor's,1979,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130250377,1,0,0,0,Unknown/Other,Bachelor's,1971,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130380111,1,1,0,0,Unknown/Other,Bachelor's,1989,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130406615,1,0,0,0,India,Less than Secondary,1994,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130481580,1,1,0,0,United States,Secondary,1982,m,0,7/24/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130207995,1,1,0,0,United States,Bachelor's,1976,m,0,4/4/2013,4/16/2013,10,3,,1,0,,,HarvardX/CS50x/2012
MHxPC130345728,1,0,0,0,Unknown/Other,,1983,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130144126,1,1,1,0,United States,Bachelor's,1983,m,0,7/24/2012,8/2/2013,82,8,,12,0,,,HarvardX/CS50x/2012
MHxPC130554662,1,0,0,0,Unknown/Other,Bachelor's,1985,m,0,9/22/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130259478,1,0,0,0,Unknown/Other,Bachelor's,1987,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130475415,1,1,0,0,Other Europe,Secondary,1991,m,0,7/24/2012,3/17/2013,2,1,,2,0,,,HarvardX/CS50x/2012
MHxPC130440803,1,1,0,0,United States,Bachelor's,1985,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130082483,1,0,0,0,United States,Secondary,1980,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130210720,1,0,0,0,Unknown/Other,Bachelor's,1984,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130128039,1,1,0,0,Other Europe,Master's,1984,m,0,7/24/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130084880,1,1,0,0,India,Secondary,1993,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130149691,1,0,0,0,United States,Bachelor's,1956,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130016934,1,0,0,0,Unknown/Other,,,,0,8/3/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130128303,1,1,0,0,United States,Secondary,1990,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130334585,1,1,1,0,United States,Less than Secondary,1995,m,0,7/24/2012,5/2/2013,371,33,,12,0,,,HarvardX/CS50x/2012
MHxPC130205991,1,0,0,0,United States,Bachelor's,1970,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130091302,1,1,1,0,Unknown/Other,Secondary,1994,m,0,10/15/2012,,,,,9,0,,1,HarvardX/CS50x/2012
MHxPC130088314,1,1,0,0,United States,Secondary,1974,m,0,8/18/2012,6/8/2013,8,1,,1,0,,,HarvardX/CS50x/2012
MHxPC130265603,1,1,0,0,United States,Master's,1979,m,0,6/6/2013,6/6/2013,4,1,,1,0,,,HarvardX/CS50x/2012
MHxPC130410850,1,0,0,0,Unknown/Other,,1978,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130225934,1,1,0,0,United States,Secondary,1977,m,0,7/19/2013,7/20/2013,26,2,,2,0,,,HarvardX/CS50x/2012
MHxPC130596099,1,1,0,0,India,Secondary,1992,m,0,7/24/2012,3/21/2013,6,2,,1,0,,,HarvardX/CS50x/2012
MHxPC130542941,1,1,0,0,United States,Bachelor's,1986,m,0,7/24/2012,2/19/2013,9,1,,2,0,,,HarvardX/CS50x/2012
MHxPC130392361,1,0,0,0,India,Bachelor's,1990,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130110784,1,1,0,0,India,Secondary,1992,m,0,10/9/2012,8/11/2013,41,5,,3,0,,,HarvardX/CS50x/2012
MHxPC130066193,1,1,1,0,France,Master's,1988,m,0,10/18/2012,2/20/2013,1,1,,12,0,,,HarvardX/CS50x/2012
MHxPC130491682,1,0,0,0,United States,Bachelor's,1988,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130188771,1,0,0,0,Unknown/Other,Secondary,1985,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130596658,1,0,0,0,United States,Bachelor's,1986,m,0,7/24/2012,,,4,,,0,,1,HarvardX/CS50x/2012
MHxPC130132601,1,1,1,1,United Kingdom,Secondary,1980,m,1,7/24/2012,5/6/2013,62,14,,12,0,,,HarvardX/CS50x/2012
MHxPC130467512,1,1,0,0,Unknown/Other,Master's,1985,m,0,8/5/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130269230,1,0,0,0,Unknown/Other,Bachelor's,1986,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130565781,1,0,0,0,Other Europe,,,,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130211373,1,1,0,0,United States,Bachelor's,1968,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130125072,1,0,0,0,Unknown/Other,,,,0,7/27/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130129935,1,0,0,0,Unknown/Other,,1990,m,0,8/15/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130513158,1,0,0,0,Unknown/Other,Secondary,1995,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130229852,1,0,0,0,Unknown/Other,Bachelor's,1987,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130103152,1,0,0,0,United States,Bachelor's,1982,m,0,7/24/2012,5/10/2013,1,1,,,0,,,HarvardX/CS50x/2012
MHxPC130112372,1,0,0,0,Unknown/Other,,,,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130526275,1,1,0,0,United States,Bachelor's,1988,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130533951,1,0,0,0,Unknown/Other,Secondary,1988,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130130022,1,0,0,0,Canada,Secondary,1994,m,0,7/24/2012,,,1,,,0,,1,HarvardX/CS50x/2012
MHxPC130173635,1,0,0,0,United States,Bachelor's,1987,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130437232,1,0,0,0,Other Europe,Bachelor's,1983,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130363129,1,1,0,0,United States,Bachelor's,1985,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130284478,1,1,0,0,Other Africa,Secondary,1978,m,0,10/11/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130577794,1,0,0,0,United States,Bachelor's,1988,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130422593,1,0,0,0,United Kingdom,,1984,m,0,7/24/2012,4/3/2013,1,1,,,0,,,HarvardX/CS50x/2012
MHxPC130082898,1,0,0,0,Unknown/Other,Master's,1979,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130509656,1,1,0,0,Unknown/Other,Bachelor's,1989,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130516561,1,0,0,0,United States,Secondary,1972,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130364284,1,0,0,0,Canada,Bachelor's,1981,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130180626,1,1,0,0,Unknown/Other,Bachelor's,1992,m,0,10/20/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130121419,1,1,0,0,"Other North & Central Amer., Caribbean",Bachelor's,1990,m,0,6/9/2013,6/10/2013,9,2,,2,0,,,HarvardX/CS50x/2012
MHxPC130220887,1,0,0,0,United States,Master's,1985,m,0,1/3/2013,3/17/2013,3,1,,,0,,,HarvardX/CS50x/2012
MHxPC130371452,1,1,0,0,Other South America,Secondary,1994,f,0,8/9/2012,,,1,,1,0,,1,HarvardX/CS50x/2012
MHxPC130254574,1,1,0,0,United States,Master's,1965,f,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130229829,1,1,0,0,United States,Secondary,1993,m,0,7/24/2012,2/26/2013,1,1,,1,0,,,HarvardX/CS50x/2012
MHxPC130392430,1,0,0,0,Brazil,Secondary,1991,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130456907,1,1,0,0,Portugal,Bachelor's,1987,m,0,10/15/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130405486,1,1,0,0,Unknown/Other,,,,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130224118,1,0,0,0,Unknown/Other,Master's,1984,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130423992,1,0,0,0,Unknown/Other,Bachelor's,1984,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130050897,1,1,0,0,United States,Secondary,1979,m,0,8/6/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130212187,1,1,0,0,Unknown/Other,Secondary,1987,m,0,7/24/2012,,,,,5,0,,1,HarvardX/CS50x/2012
MHxPC130103753,1,0,0,0,Unknown/Other,Bachelor's,1979,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130525489,1,0,0,0,India,Secondary,1993,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130435617,1,0,0,0,Unknown/Other,,1993,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130048467,1,1,0,0,India,Secondary,1991,m,0,10/9/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130132028,1,0,0,0,United States,Bachelor's,1981,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130400784,1,0,0,0,United States,Bachelor's,1985,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130375908,1,0,0,0,India,Bachelor's,1989,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130562893,1,1,0,0,United States,Bachelor's,1990,m,0,7/24/2012,3/13/2013,8,2,,2,0,,,HarvardX/CS50x/2012
MHxPC130120181,1,1,0,0,Unknown/Other,Secondary,1992,m,0,12/5/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130285559,1,0,0,0,United States,Secondary,1989,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130188313,1,0,0,0,Colombia,Master's,1984,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130111442,1,1,0,0,United Kingdom,Bachelor's,1980,m,0,7/24/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130122387,1,1,0,0,United States,Bachelor's,1987,m,0,10/21/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130503436,1,0,0,0,Unknown/Other,Bachelor's,1980,m,0,8/22/2013,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130141929,1,1,0,0,Pakistan,Secondary,1992,m,0,7/24/2012,7/29/2013,5,2,,2,0,,,HarvardX/CS50x/2012
MHxPC130400195,1,0,0,0,United States,Bachelor's,1986,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130085487,1,0,0,0,United States,Bachelor's,1972,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130313252,1,0,0,0,Unknown/Other,Bachelor's,1986,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130442607,1,1,0,0,United States,Bachelor's,1965,m,0,1/3/2013,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130155714,1,0,0,0,United States,Bachelor's,1983,m,0,7/24/2012,,,1,,,0,,1,HarvardX/CS50x/2012
MHxPC130119087,1,1,0,0,Unknown/Other,Secondary,1979,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130405231,1,0,0,0,Unknown/Other,Bachelor's,1991,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130001247,1,1,0,0,Unknown/Other,Secondary,1991,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130128349,1,1,0,0,Canada,Bachelor's,1986,f,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130447616,1,1,0,0,United States,Master's,,f,0,5/2/2013,5/22/2013,6,3,,1,0,,,HarvardX/CS50x/2012
MHxPC130539061,1,0,0,0,Unknown/Other,,,,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130019167,1,1,0,0,India,Bachelor's,1988,m,0,7/24/2012,,,4,,3,0,,1,HarvardX/CS50x/2012
MHxPC130125657,1,1,0,0,Unknown/Other,,1983,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130101037,1,1,1,0,Poland,Bachelor's,1990,m,0,7/24/2012,4/14/2013,14,2,,12,0,,,HarvardX/CS50x/2012
MHxPC130545910,1,1,0,0,United States,Secondary,1975,m,0,7/24/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130459425,1,0,0,0,Unknown/Other,Bachelor's,1985,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130365840,1,0,0,0,Unknown/Other,Bachelor's,1984,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130493295,1,1,0,0,United States,Bachelor's,1978,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130397393,1,0,0,0,Unknown/Other,Bachelor's,1984,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130489095,1,0,0,0,Indonesia,Bachelor's,1990,m,0,9/18/2012,4/5/2013,1,1,,,0,,,HarvardX/CS50x/2012
MHxPC130237277,1,0,0,0,United States,Bachelor's,1989,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130073320,1,1,0,0,Brazil,Master's,1981,m,0,7/24/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130404644,1,1,0,0,Unknown/Other,Bachelor's,1991,f,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130479510,1,1,0,0,Egypt,Secondary,1992,m,0,10/25/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130530584,1,1,0,0,United States,,1990,m,0,7/24/2012,,,2,,4,0,,1,HarvardX/CS50x/2012
MHxPC130006046,1,0,0,0,India,Secondary,1991,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130352516,1,1,0,0,India,Bachelor's,1989,m,0,11/1/2012,,,,,2,0,,1,HarvardX/CS50x/2012
MHxPC130472116,1,1,0,0,Unknown/Other,Secondary,1992,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130444254,1,1,0,0,Other Europe,Bachelor's,1981,m,0,7/24/2012,,,,,1,0,,1,HarvardX/CS50x/2012
MHxPC130386651,1,0,0,0,Unknown/Other,Bachelor's,1987,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130560303,1,0,0,0,Unknown/Other,Less than Secondary,1994,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130475774,1,1,1,0,Other South Asia,,1988,m,0,7/24/2012,5/5/2013,121,12,,11,0,,,HarvardX/CS50x/2012
MHxPC130585838,1,0,0,0,Unknown/Other,Secondary,1991,m,0,7/26/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130052332,1,1,0,0,Other Middle East/Central Asia,Secondary,1995,m,0,7/24/2012,8/1/2013,36,5,,6,0,,,HarvardX/CS50x/2012
MHxPC130392074,1,0,0,0,Unknown/Other,Bachelor's,1991,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130094969,1,0,0,0,Unknown/Other,,,,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130156851,1,0,0,0,Unknown/Other,Bachelor's,1990,f,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130078962,1,0,0,0,Unknown/Other,Bachelor's,1984,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130568570,1,0,0,0,Unknown/Other,Bachelor's,1984,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
MHxPC130571048,1,0,0,0,United States,Bachelor's,1977,m,0,7/24/2012,,,,,,0,,,HarvardX/CS50x/2012
